"approval","date","president","party"
0.45,2010-12-27,"Barack Obama","Democrat"
0.47,2010-12-28,"Barack Obama","Democrat"
0.47,2010-12-29,"Barack Obama","Democrat"
0.5,2011-01-02,"Barack Obama","Democrat"
0.5,2011-01-03,"Barack Obama","Democrat"
0.49,2011-01-04,"Barack Obama","Democrat"
0.48,2011-01-05,"Barack Obama","Democrat"
0.46,2011-01-06,"Barack Obama","Democrat"
0.48,2011-01-07,"Barack Obama","Democrat"
0.48,2011-01-08,"Barack Obama","Democrat"
0.49,2011-01-09,"Barack Obama","Democrat"
0.48,2011-01-11,"Barack Obama","Democrat"
0.48,2011-01-12,"Barack Obama","Democrat"
0.49,2011-01-13,"Barack Obama","Democrat"
0.49,2011-01-14,"Barack Obama","Democrat"
0.49,2011-01-15,"Barack Obama","Democrat"
0.48,2011-01-16,"Barack Obama","Democrat"
0.5,2011-01-17,"Barack Obama","Democrat"
0.49,2011-01-18,"Barack Obama","Democrat"
0.51,2011-01-19,"Barack Obama","Democrat"
0.5,2011-01-20,"Barack Obama","Democrat"
0.51,2011-01-21,"Barack Obama","Democrat"
0.49,2011-01-22,"Barack Obama","Democrat"
0.5,2011-01-23,"Barack Obama","Democrat"
0.5,2011-01-24,"Barack Obama","Democrat"
0.49,2011-01-25,"Barack Obama","Democrat"
0.49,2011-01-26,"Barack Obama","Democrat"
0.49,2011-01-27,"Barack Obama","Democrat"
0.5,2011-01-28,"Barack Obama","Democrat"
0.5,2011-01-29,"Barack Obama","Democrat"
0.5,2011-01-30,"Barack Obama","Democrat"
0.5,2011-01-31,"Barack Obama","Democrat"
0.5,2011-02-01,"Barack Obama","Democrat"
0.48,2011-02-02,"Barack Obama","Democrat"
0.46,2011-02-03,"Barack Obama","Democrat"
0.45,2011-02-04,"Barack Obama","Democrat"
0.46,2011-02-05,"Barack Obama","Democrat"
0.46,2011-02-07,"Barack Obama","Democrat"
0.47,2011-02-08,"Barack Obama","Democrat"
0.48,2011-02-09,"Barack Obama","Democrat"
0.47,2011-02-10,"Barack Obama","Democrat"
0.48,2011-02-11,"Barack Obama","Democrat"
0.49,2011-02-12,"Barack Obama","Democrat"
0.49,2011-02-13,"Barack Obama","Democrat"
0.48,2011-02-14,"Barack Obama","Democrat"
0.46,2011-02-15,"Barack Obama","Democrat"
0.48,2011-02-16,"Barack Obama","Democrat"
0.49,2011-02-17,"Barack Obama","Democrat"
0.51,2011-02-18,"Barack Obama","Democrat"
0.48,2011-02-19,"Barack Obama","Democrat"
0.48,2011-02-20,"Barack Obama","Democrat"
0.46,2011-02-21,"Barack Obama","Democrat"
0.47,2011-02-22,"Barack Obama","Democrat"
0.46,2011-02-23,"Barack Obama","Democrat"
0.48,2011-02-24,"Barack Obama","Democrat"
0.5,2011-02-25,"Barack Obama","Democrat"
0.49,2011-02-26,"Barack Obama","Democrat"
0.47,2011-02-27,"Barack Obama","Democrat"
0.45,2011-02-28,"Barack Obama","Democrat"
0.45,2011-03-01,"Barack Obama","Democrat"
0.46,2011-03-02,"Barack Obama","Democrat"
0.45,2011-03-03,"Barack Obama","Democrat"
0.47,2011-03-04,"Barack Obama","Democrat"
0.47,2011-03-05,"Barack Obama","Democrat"
0.47,2011-03-06,"Barack Obama","Democrat"
0.46,2011-03-07,"Barack Obama","Democrat"
0.45,2011-03-08,"Barack Obama","Democrat"
0.47,2011-03-09,"Barack Obama","Democrat"
0.47,2011-03-10,"Barack Obama","Democrat"
0.49,2011-03-11,"Barack Obama","Democrat"
0.46,2011-03-12,"Barack Obama","Democrat"
0.46,2011-03-13,"Barack Obama","Democrat"
0.48,2011-03-15,"Barack Obama","Democrat"
0.5,2011-03-16,"Barack Obama","Democrat"
0.51,2011-03-17,"Barack Obama","Democrat"
0.49,2011-03-18,"Barack Obama","Democrat"
0.46,2011-03-19,"Barack Obama","Democrat"
0.46,2011-03-20,"Barack Obama","Democrat"
0.44,2011-03-21,"Barack Obama","Democrat"
0.45,2011-03-22,"Barack Obama","Democrat"
0.45,2011-03-23,"Barack Obama","Democrat"
0.46,2011-03-24,"Barack Obama","Democrat"
0.47,2011-03-25,"Barack Obama","Democrat"
0.46,2011-03-26,"Barack Obama","Democrat"
0.45,2011-03-27,"Barack Obama","Democrat"
0.48,2011-03-28,"Barack Obama","Democrat"
0.49,2011-03-29,"Barack Obama","Democrat"
0.49,2011-03-30,"Barack Obama","Democrat"
0.47,2011-03-31,"Barack Obama","Democrat"
0.46,2011-04-01,"Barack Obama","Democrat"
0.46,2011-04-02,"Barack Obama","Democrat"
0.46,2011-04-03,"Barack Obama","Democrat"
0.46,2011-04-04,"Barack Obama","Democrat"
0.45,2011-04-05,"Barack Obama","Democrat"
0.45,2011-04-06,"Barack Obama","Democrat"
0.45,2011-04-07,"Barack Obama","Democrat"
0.44,2011-04-08,"Barack Obama","Democrat"
0.45,2011-04-09,"Barack Obama","Democrat"
0.45,2011-04-10,"Barack Obama","Democrat"
0.46,2011-04-11,"Barack Obama","Democrat"
0.44,2011-04-12,"Barack Obama","Democrat"
0.42,2011-04-13,"Barack Obama","Democrat"
0.41,2011-04-14,"Barack Obama","Democrat"
0.41,2011-04-15,"Barack Obama","Democrat"
0.44,2011-04-16,"Barack Obama","Democrat"
0.44,2011-04-17,"Barack Obama","Democrat"
0.44,2011-04-18,"Barack Obama","Democrat"
0.42,2011-04-19,"Barack Obama","Democrat"
0.43,2011-04-20,"Barack Obama","Democrat"
0.44,2011-04-21,"Barack Obama","Democrat"
0.44,2011-04-22,"Barack Obama","Democrat"
0.44,2011-04-23,"Barack Obama","Democrat"
0.44,2011-04-25,"Barack Obama","Democrat"
0.43,2011-04-26,"Barack Obama","Democrat"
0.42,2011-04-27,"Barack Obama","Democrat"
0.43,2011-04-28,"Barack Obama","Democrat"
0.45,2011-04-29,"Barack Obama","Democrat"
0.46,2011-04-30,"Barack Obama","Democrat"
0.46,2011-05-01,"Barack Obama","Democrat"
0.47,2011-05-02,"Barack Obama","Democrat"
0.5,2011-05-03,"Barack Obama","Democrat"
0.52,2011-05-04,"Barack Obama","Democrat"
0.51,2011-05-05,"Barack Obama","Democrat"
0.51,2011-05-06,"Barack Obama","Democrat"
0.51,2011-05-07,"Barack Obama","Democrat"
0.51,2011-05-08,"Barack Obama","Democrat"
0.52,2011-05-09,"Barack Obama","Democrat"
0.51,2011-05-10,"Barack Obama","Democrat"
0.51,2011-05-11,"Barack Obama","Democrat"
0.5,2011-05-12,"Barack Obama","Democrat"
0.48,2011-05-13,"Barack Obama","Democrat"
0.48,2011-05-14,"Barack Obama","Democrat"
0.46,2011-05-15,"Barack Obama","Democrat"
0.48,2011-05-16,"Barack Obama","Democrat"
0.48,2011-05-17,"Barack Obama","Democrat"
0.5,2011-05-18,"Barack Obama","Democrat"
0.49,2011-05-19,"Barack Obama","Democrat"
0.49,2011-05-20,"Barack Obama","Democrat"
0.49,2011-05-21,"Barack Obama","Democrat"
0.5,2011-05-22,"Barack Obama","Democrat"
0.51,2011-05-23,"Barack Obama","Democrat"
0.53,2011-05-24,"Barack Obama","Democrat"
0.52,2011-05-25,"Barack Obama","Democrat"
0.51,2011-05-26,"Barack Obama","Democrat"
0.49,2011-05-27,"Barack Obama","Democrat"
0.46,2011-05-28,"Barack Obama","Democrat"
0.47,2011-05-29,"Barack Obama","Democrat"
0.49,2011-05-31,"Barack Obama","Democrat"
0.53,2011-06-01,"Barack Obama","Democrat"
0.51,2011-06-02,"Barack Obama","Democrat"
0.48,2011-06-03,"Barack Obama","Democrat"
0.47,2011-06-04,"Barack Obama","Democrat"
0.49,2011-06-05,"Barack Obama","Democrat"
0.5,2011-06-06,"Barack Obama","Democrat"
0.49,2011-06-07,"Barack Obama","Democrat"
0.46,2011-06-08,"Barack Obama","Democrat"
0.45,2011-06-09,"Barack Obama","Democrat"
0.46,2011-06-10,"Barack Obama","Democrat"
0.46,2011-06-11,"Barack Obama","Democrat"
0.47,2011-06-12,"Barack Obama","Democrat"
0.47,2011-06-13,"Barack Obama","Democrat"
0.47,2011-06-14,"Barack Obama","Democrat"
0.46,2011-06-15,"Barack Obama","Democrat"
0.45,2011-06-16,"Barack Obama","Democrat"
0.46,2011-06-17,"Barack Obama","Democrat"
0.49,2011-06-18,"Barack Obama","Democrat"
0.49,2011-06-19,"Barack Obama","Democrat"
0.45,2011-06-20,"Barack Obama","Democrat"
0.43,2011-06-21,"Barack Obama","Democrat"
0.43,2011-06-22,"Barack Obama","Democrat"
0.45,2011-06-23,"Barack Obama","Democrat"
0.45,2011-06-24,"Barack Obama","Democrat"
0.44,2011-06-25,"Barack Obama","Democrat"
0.43,2011-06-26,"Barack Obama","Democrat"
0.44,2011-06-27,"Barack Obama","Democrat"
0.45,2011-06-28,"Barack Obama","Democrat"
0.46,2011-06-29,"Barack Obama","Democrat"
0.44,2011-06-30,"Barack Obama","Democrat"
0.45,2011-07-01,"Barack Obama","Democrat"
0.45,2011-07-02,"Barack Obama","Democrat"
0.47,2011-07-03,"Barack Obama","Democrat"
0.45,2011-07-05,"Barack Obama","Democrat"
0.46,2011-07-06,"Barack Obama","Democrat"
0.47,2011-07-07,"Barack Obama","Democrat"
0.46,2011-07-08,"Barack Obama","Democrat"
0.46,2011-07-09,"Barack Obama","Democrat"
0.45,2011-07-10,"Barack Obama","Democrat"
0.46,2011-07-11,"Barack Obama","Democrat"
0.46,2011-07-12,"Barack Obama","Democrat"
0.44,2011-07-13,"Barack Obama","Democrat"
0.44,2011-07-14,"Barack Obama","Democrat"
0.42,2011-07-15,"Barack Obama","Democrat"
0.44,2011-07-16,"Barack Obama","Democrat"
0.44,2011-07-17,"Barack Obama","Democrat"
0.44,2011-07-18,"Barack Obama","Democrat"
0.42,2011-07-19,"Barack Obama","Democrat"
0.43,2011-07-20,"Barack Obama","Democrat"
0.43,2011-07-21,"Barack Obama","Democrat"
0.43,2011-07-22,"Barack Obama","Democrat"
0.42,2011-07-23,"Barack Obama","Democrat"
0.45,2011-07-24,"Barack Obama","Democrat"
0.46,2011-07-25,"Barack Obama","Democrat"
0.46,2011-07-26,"Barack Obama","Democrat"
0.43,2011-07-27,"Barack Obama","Democrat"
0.4,2011-07-28,"Barack Obama","Democrat"
0.4,2011-07-29,"Barack Obama","Democrat"
0.41,2011-07-30,"Barack Obama","Democrat"
0.43,2011-07-31,"Barack Obama","Democrat"
0.43,2011-08-01,"Barack Obama","Democrat"
0.42,2011-08-02,"Barack Obama","Democrat"
0.41,2011-08-03,"Barack Obama","Democrat"
0.41,2011-08-04,"Barack Obama","Democrat"
0.42,2011-08-05,"Barack Obama","Democrat"
0.42,2011-08-06,"Barack Obama","Democrat"
0.43,2011-08-07,"Barack Obama","Democrat"
0.4,2011-08-08,"Barack Obama","Democrat"
0.41,2011-08-09,"Barack Obama","Democrat"
0.41,2011-08-10,"Barack Obama","Democrat"
0.41,2011-08-11,"Barack Obama","Democrat"
0.42,2011-08-12,"Barack Obama","Democrat"
0.39,2011-08-13,"Barack Obama","Democrat"
0.41,2011-08-14,"Barack Obama","Democrat"
0.39,2011-08-15,"Barack Obama","Democrat"
0.4,2011-08-16,"Barack Obama","Democrat"
0.4,2011-08-17,"Barack Obama","Democrat"
0.4,2011-08-18,"Barack Obama","Democrat"
0.42,2011-08-19,"Barack Obama","Democrat"
0.4,2011-08-20,"Barack Obama","Democrat"
0.4,2011-08-21,"Barack Obama","Democrat"
0.38,2011-08-22,"Barack Obama","Democrat"
0.39,2011-08-23,"Barack Obama","Democrat"
0.41,2011-08-24,"Barack Obama","Democrat"
0.42,2011-08-25,"Barack Obama","Democrat"
0.41,2011-08-26,"Barack Obama","Democrat"
0.38,2011-08-27,"Barack Obama","Democrat"
0.38,2011-08-29,"Barack Obama","Democrat"
0.39,2011-08-30,"Barack Obama","Democrat"
0.42,2011-08-31,"Barack Obama","Democrat"
0.42,2011-09-01,"Barack Obama","Democrat"
0.42,2011-09-02,"Barack Obama","Democrat"
0.42,2011-09-03,"Barack Obama","Democrat"
0.43,2011-09-04,"Barack Obama","Democrat"
0.42,2011-09-06,"Barack Obama","Democrat"
0.44,2011-09-07,"Barack Obama","Democrat"
0.43,2011-09-08,"Barack Obama","Democrat"
0.43,2011-09-09,"Barack Obama","Democrat"
0.42,2011-09-10,"Barack Obama","Democrat"
0.42,2011-09-11,"Barack Obama","Democrat"
0.43,2011-09-12,"Barack Obama","Democrat"
0.4,2011-09-13,"Barack Obama","Democrat"
0.39,2011-09-14,"Barack Obama","Democrat"
0.39,2011-09-15,"Barack Obama","Democrat"
0.39,2011-09-16,"Barack Obama","Democrat"
0.4,2011-09-17,"Barack Obama","Democrat"
0.4,2011-09-18,"Barack Obama","Democrat"
0.42,2011-09-19,"Barack Obama","Democrat"
0.42,2011-09-20,"Barack Obama","Democrat"
0.41,2011-09-21,"Barack Obama","Democrat"
0.4,2011-09-22,"Barack Obama","Democrat"
0.39,2011-09-23,"Barack Obama","Democrat"
0.42,2011-09-24,"Barack Obama","Democrat"
0.41,2011-09-25,"Barack Obama","Democrat"
0.42,2011-09-26,"Barack Obama","Democrat"
0.4,2011-09-27,"Barack Obama","Democrat"
0.39,2011-09-28,"Barack Obama","Democrat"
0.39,2011-09-29,"Barack Obama","Democrat"
0.41,2011-09-30,"Barack Obama","Democrat"
0.43,2011-10-01,"Barack Obama","Democrat"
0.43,2011-10-02,"Barack Obama","Democrat"
0.42,2011-10-03,"Barack Obama","Democrat"
0.41,2011-10-04,"Barack Obama","Democrat"
0.4,2011-10-05,"Barack Obama","Democrat"
0.38,2011-10-06,"Barack Obama","Democrat"
0.39,2011-10-07,"Barack Obama","Democrat"
0.39,2011-10-08,"Barack Obama","Democrat"
0.4,2011-10-09,"Barack Obama","Democrat"
0.41,2011-10-10,"Barack Obama","Democrat"
0.41,2011-10-11,"Barack Obama","Democrat"
0.4,2011-10-12,"Barack Obama","Democrat"
0.38,2011-10-13,"Barack Obama","Democrat"
0.4,2011-10-14,"Barack Obama","Democrat"
0.4,2011-10-15,"Barack Obama","Democrat"
0.42,2011-10-16,"Barack Obama","Democrat"
0.38,2011-10-17,"Barack Obama","Democrat"
0.39,2011-10-18,"Barack Obama","Democrat"
0.39,2011-10-19,"Barack Obama","Democrat"
0.42,2011-10-20,"Barack Obama","Democrat"
0.43,2011-10-21,"Barack Obama","Democrat"
0.44,2011-10-22,"Barack Obama","Democrat"
0.42,2011-10-23,"Barack Obama","Democrat"
0.43,2011-10-24,"Barack Obama","Democrat"
0.42,2011-10-25,"Barack Obama","Democrat"
0.43,2011-10-26,"Barack Obama","Democrat"
0.43,2011-10-27,"Barack Obama","Democrat"
0.42,2011-10-28,"Barack Obama","Democrat"
0.43,2011-10-29,"Barack Obama","Democrat"
0.43,2011-10-30,"Barack Obama","Democrat"
0.45,2011-11-01,"Barack Obama","Democrat"
0.44,2011-11-02,"Barack Obama","Democrat"
0.42,2011-11-03,"Barack Obama","Democrat"
0.42,2011-11-04,"Barack Obama","Democrat"
0.42,2011-11-05,"Barack Obama","Democrat"
0.43,2011-11-06,"Barack Obama","Democrat"
0.44,2011-11-07,"Barack Obama","Democrat"
0.43,2011-11-08,"Barack Obama","Democrat"
0.42,2011-11-09,"Barack Obama","Democrat"
0.42,2011-11-10,"Barack Obama","Democrat"
0.42,2011-11-11,"Barack Obama","Democrat"
0.43,2011-11-12,"Barack Obama","Democrat"
0.43,2011-11-13,"Barack Obama","Democrat"
0.44,2011-11-14,"Barack Obama","Democrat"
0.42,2011-11-15,"Barack Obama","Democrat"
0.4,2011-11-16,"Barack Obama","Democrat"
0.41,2011-11-17,"Barack Obama","Democrat"
0.43,2011-11-18,"Barack Obama","Democrat"
0.45,2011-11-19,"Barack Obama","Democrat"
0.44,2011-11-20,"Barack Obama","Democrat"
0.43,2011-11-21,"Barack Obama","Democrat"
0.41,2011-11-22,"Barack Obama","Democrat"
0.41,2011-11-23,"Barack Obama","Democrat"
0.42,2011-11-25,"Barack Obama","Democrat"
0.44,2011-11-26,"Barack Obama","Democrat"
0.44,2011-11-27,"Barack Obama","Democrat"
0.43,2011-11-28,"Barack Obama","Democrat"
0.43,2011-11-29,"Barack Obama","Democrat"
0.42,2011-11-30,"Barack Obama","Democrat"
0.42,2011-12-01,"Barack Obama","Democrat"
0.41,2011-12-02,"Barack Obama","Democrat"
0.44,2011-12-03,"Barack Obama","Democrat"
0.43,2011-12-04,"Barack Obama","Democrat"
0.41,2011-12-05,"Barack Obama","Democrat"
0.41,2011-12-06,"Barack Obama","Democrat"
0.42,2011-12-07,"Barack Obama","Democrat"
0.42,2011-12-08,"Barack Obama","Democrat"
0.42,2011-12-09,"Barack Obama","Democrat"
0.43,2011-12-10,"Barack Obama","Democrat"
0.44,2011-12-11,"Barack Obama","Democrat"
0.45,2011-12-12,"Barack Obama","Democrat"
0.43,2011-12-13,"Barack Obama","Democrat"
0.42,2011-12-14,"Barack Obama","Democrat"
0.41,2011-12-15,"Barack Obama","Democrat"
0.42,2011-12-17,"Barack Obama","Democrat"
0.42,2011-12-18,"Barack Obama","Democrat"
0.43,2011-12-19,"Barack Obama","Democrat"
0.43,2011-12-20,"Barack Obama","Democrat"
0.43,2011-12-21,"Barack Obama","Democrat"
0.44,2011-12-22,"Barack Obama","Democrat"
0.47,2011-12-23,"Barack Obama","Democrat"
0.46,2011-12-26,"Barack Obama","Democrat"
0.44,2011-12-27,"Barack Obama","Democrat"
0.41,2011-12-28,"Barack Obama","Democrat"
0.43,2011-12-29,"Barack Obama","Democrat"
0.45,2012-01-02,"Barack Obama","Democrat"
0.47,2012-01-03,"Barack Obama","Democrat"
0.46,2012-01-04,"Barack Obama","Democrat"
0.45,2012-01-05,"Barack Obama","Democrat"
0.45,2012-01-06,"Barack Obama","Democrat"
0.45,2012-01-07,"Barack Obama","Democrat"
0.46,2012-01-08,"Barack Obama","Democrat"
0.42,2012-01-09,"Barack Obama","Democrat"
0.43,2012-01-10,"Barack Obama","Democrat"
0.43,2012-01-11,"Barack Obama","Democrat"
0.45,2012-01-12,"Barack Obama","Democrat"
0.45,2012-01-13,"Barack Obama","Democrat"
0.46,2012-01-14,"Barack Obama","Democrat"
0.46,2012-01-15,"Barack Obama","Democrat"
0.46,2012-01-16,"Barack Obama","Democrat"
0.45,2012-01-17,"Barack Obama","Democrat"
0.45,2012-01-18,"Barack Obama","Democrat"
0.45,2012-01-19,"Barack Obama","Democrat"
0.46,2012-01-20,"Barack Obama","Democrat"
0.44,2012-01-21,"Barack Obama","Democrat"
0.44,2012-01-22,"Barack Obama","Democrat"
0.44,2012-01-23,"Barack Obama","Democrat"
0.43,2012-01-24,"Barack Obama","Democrat"
0.44,2012-01-25,"Barack Obama","Democrat"
0.43,2012-01-26,"Barack Obama","Democrat"
0.46,2012-01-27,"Barack Obama","Democrat"
0.46,2012-01-28,"Barack Obama","Democrat"
0.46,2012-01-29,"Barack Obama","Democrat"
0.46,2012-01-30,"Barack Obama","Democrat"
0.44,2012-01-31,"Barack Obama","Democrat"
0.46,2012-02-01,"Barack Obama","Democrat"
0.45,2012-02-02,"Barack Obama","Democrat"
0.46,2012-02-03,"Barack Obama","Democrat"
0.46,2012-02-06,"Barack Obama","Democrat"
0.47,2012-02-07,"Barack Obama","Democrat"
0.49,2012-02-08,"Barack Obama","Democrat"
0.48,2012-02-09,"Barack Obama","Democrat"
0.48,2012-02-10,"Barack Obama","Democrat"
0.45,2012-02-11,"Barack Obama","Democrat"
0.46,2012-02-12,"Barack Obama","Democrat"
0.45,2012-02-13,"Barack Obama","Democrat"
0.45,2012-02-14,"Barack Obama","Democrat"
0.43,2012-02-15,"Barack Obama","Democrat"
0.46,2012-02-16,"Barack Obama","Democrat"
0.46,2012-02-17,"Barack Obama","Democrat"
0.46,2012-02-18,"Barack Obama","Democrat"
0.44,2012-02-19,"Barack Obama","Democrat"
0.44,2012-02-20,"Barack Obama","Democrat"
0.45,2012-02-21,"Barack Obama","Democrat"
0.45,2012-02-22,"Barack Obama","Democrat"
0.45,2012-02-23,"Barack Obama","Democrat"
0.45,2012-02-24,"Barack Obama","Democrat"
0.44,2012-02-25,"Barack Obama","Democrat"
0.45,2012-02-26,"Barack Obama","Democrat"
0.43,2012-02-27,"Barack Obama","Democrat"
0.45,2012-02-28,"Barack Obama","Democrat"
0.46,2012-02-29,"Barack Obama","Democrat"
0.47,2012-03-01,"Barack Obama","Democrat"
0.48,2012-03-02,"Barack Obama","Democrat"
0.48,2012-03-03,"Barack Obama","Democrat"
0.45,2012-03-04,"Barack Obama","Democrat"
0.43,2012-03-05,"Barack Obama","Democrat"
0.44,2012-03-06,"Barack Obama","Democrat"
0.48,2012-03-07,"Barack Obama","Democrat"
0.48,2012-03-08,"Barack Obama","Democrat"
0.48,2012-03-09,"Barack Obama","Democrat"
0.47,2012-03-10,"Barack Obama","Democrat"
0.49,2012-03-11,"Barack Obama","Democrat"
0.47,2012-03-12,"Barack Obama","Democrat"
0.48,2012-03-13,"Barack Obama","Democrat"
0.45,2012-03-14,"Barack Obama","Democrat"
0.44,2012-03-15,"Barack Obama","Democrat"
0.43,2012-03-16,"Barack Obama","Democrat"
0.46,2012-03-17,"Barack Obama","Democrat"
0.49,2012-03-18,"Barack Obama","Democrat"
0.49,2012-03-19,"Barack Obama","Democrat"
0.46,2012-03-20,"Barack Obama","Democrat"
0.46,2012-03-21,"Barack Obama","Democrat"
0.47,2012-03-22,"Barack Obama","Democrat"
0.48,2012-03-23,"Barack Obama","Democrat"
0.47,2012-03-24,"Barack Obama","Democrat"
0.46,2012-03-25,"Barack Obama","Democrat"
0.47,2012-03-26,"Barack Obama","Democrat"
0.48,2012-03-27,"Barack Obama","Democrat"
0.46,2012-03-28,"Barack Obama","Democrat"
0.44,2012-03-29,"Barack Obama","Democrat"
0.43,2012-03-30,"Barack Obama","Democrat"
0.46,2012-03-31,"Barack Obama","Democrat"
0.47,2012-04-01,"Barack Obama","Democrat"
0.48,2012-04-02,"Barack Obama","Democrat"
0.48,2012-04-03,"Barack Obama","Democrat"
0.49,2012-04-04,"Barack Obama","Democrat"
0.5,2012-04-05,"Barack Obama","Democrat"
0.47,2012-04-06,"Barack Obama","Democrat"
0.45,2012-04-07,"Barack Obama","Democrat"
0.44,2012-04-09,"Barack Obama","Democrat"
0.45,2012-04-10,"Barack Obama","Democrat"
0.48,2012-04-11,"Barack Obama","Democrat"
0.49,2012-04-12,"Barack Obama","Democrat"
0.48,2012-04-13,"Barack Obama","Democrat"
0.47,2012-04-14,"Barack Obama","Democrat"
0.45,2012-04-15,"Barack Obama","Democrat"
0.46,2012-04-16,"Barack Obama","Democrat"
0.47,2012-04-17,"Barack Obama","Democrat"
0.47,2012-04-18,"Barack Obama","Democrat"
0.46,2012-04-19,"Barack Obama","Democrat"
0.46,2012-04-20,"Barack Obama","Democrat"
0.47,2012-04-21,"Barack Obama","Democrat"
0.5,2012-04-22,"Barack Obama","Democrat"
0.5,2012-04-23,"Barack Obama","Democrat"
0.5,2012-04-24,"Barack Obama","Democrat"
0.49,2012-04-26,"Barack Obama","Democrat"
0.48,2012-04-27,"Barack Obama","Democrat"
0.48,2012-04-28,"Barack Obama","Democrat"
0.47,2012-04-29,"Barack Obama","Democrat"
0.48,2012-04-30,"Barack Obama","Democrat"
0.49,2012-05-01,"Barack Obama","Democrat"
0.51,2012-05-02,"Barack Obama","Democrat"
0.5,2012-05-03,"Barack Obama","Democrat"
0.48,2012-05-04,"Barack Obama","Democrat"
0.46,2012-05-05,"Barack Obama","Democrat"
0.47,2012-05-06,"Barack Obama","Democrat"
0.46,2012-05-07,"Barack Obama","Democrat"
0.47,2012-05-08,"Barack Obama","Democrat"
0.48,2012-05-09,"Barack Obama","Democrat"
0.49,2012-05-10,"Barack Obama","Democrat"
0.48,2012-05-11,"Barack Obama","Democrat"
0.46,2012-05-12,"Barack Obama","Democrat"
0.46,2012-05-13,"Barack Obama","Democrat"
0.45,2012-05-14,"Barack Obama","Democrat"
0.46,2012-05-15,"Barack Obama","Democrat"
0.47,2012-05-16,"Barack Obama","Democrat"
0.48,2012-05-17,"Barack Obama","Democrat"
0.46,2012-05-18,"Barack Obama","Democrat"
0.48,2012-05-19,"Barack Obama","Democrat"
0.48,2012-05-20,"Barack Obama","Democrat"
0.48,2012-05-21,"Barack Obama","Democrat"
0.47,2012-05-22,"Barack Obama","Democrat"
0.48,2012-05-23,"Barack Obama","Democrat"
0.47,2012-05-24,"Barack Obama","Democrat"
0.48,2012-05-25,"Barack Obama","Democrat"
0.48,2012-05-26,"Barack Obama","Democrat"
0.49,2012-05-27,"Barack Obama","Democrat"
0.47,2012-05-29,"Barack Obama","Democrat"
0.47,2012-05-30,"Barack Obama","Democrat"
0.45,2012-05-31,"Barack Obama","Democrat"
0.46,2012-06-01,"Barack Obama","Democrat"
0.46,2012-06-02,"Barack Obama","Democrat"
0.47,2012-06-03,"Barack Obama","Democrat"
0.46,2012-06-04,"Barack Obama","Democrat"
0.46,2012-06-05,"Barack Obama","Democrat"
0.45,2012-06-06,"Barack Obama","Democrat"
0.46,2012-06-07,"Barack Obama","Democrat"
0.47,2012-06-08,"Barack Obama","Democrat"
0.48,2012-06-09,"Barack Obama","Democrat"
0.5,2012-06-10,"Barack Obama","Democrat"
0.49,2012-06-11,"Barack Obama","Democrat"
0.48,2012-06-12,"Barack Obama","Democrat"
0.46,2012-06-13,"Barack Obama","Democrat"
0.44,2012-06-14,"Barack Obama","Democrat"
0.45,2012-06-15,"Barack Obama","Democrat"
0.45,2012-06-16,"Barack Obama","Democrat"
0.46,2012-06-17,"Barack Obama","Democrat"
0.45,2012-06-18,"Barack Obama","Democrat"
0.46,2012-06-19,"Barack Obama","Democrat"
0.43,2012-06-20,"Barack Obama","Democrat"
0.45,2012-06-21,"Barack Obama","Democrat"
0.46,2012-06-22,"Barack Obama","Democrat"
0.51,2012-06-23,"Barack Obama","Democrat"
0.47,2012-06-24,"Barack Obama","Democrat"
0.48,2012-06-25,"Barack Obama","Democrat"
0.45,2012-06-26,"Barack Obama","Democrat"
0.46,2012-06-27,"Barack Obama","Democrat"
0.47,2012-06-28,"Barack Obama","Democrat"
0.47,2012-06-29,"Barack Obama","Democrat"
0.48,2012-06-30,"Barack Obama","Democrat"
0.46,2012-07-01,"Barack Obama","Democrat"
0.46,2012-07-02,"Barack Obama","Democrat"
0.45,2012-07-03,"Barack Obama","Democrat"
0.45,2012-07-05,"Barack Obama","Democrat"
0.47,2012-07-06,"Barack Obama","Democrat"
0.46,2012-07-07,"Barack Obama","Democrat"
0.45,2012-07-08,"Barack Obama","Democrat"
0.44,2012-07-09,"Barack Obama","Democrat"
0.45,2012-07-10,"Barack Obama","Democrat"
0.45,2012-07-11,"Barack Obama","Democrat"
0.45,2012-07-12,"Barack Obama","Democrat"
0.45,2012-07-13,"Barack Obama","Democrat"
0.46,2012-07-14,"Barack Obama","Democrat"
0.47,2012-07-15,"Barack Obama","Democrat"
0.47,2012-07-16,"Barack Obama","Democrat"
0.46,2012-07-17,"Barack Obama","Democrat"
0.46,2012-07-18,"Barack Obama","Democrat"
0.47,2012-07-19,"Barack Obama","Democrat"
0.46,2012-07-20,"Barack Obama","Democrat"
0.46,2012-07-21,"Barack Obama","Democrat"
0.44,2012-07-22,"Barack Obama","Democrat"
0.44,2012-07-23,"Barack Obama","Democrat"
0.45,2012-07-24,"Barack Obama","Democrat"
0.47,2012-07-25,"Barack Obama","Democrat"
0.47,2012-07-27,"Barack Obama","Democrat"
0.48,2012-07-28,"Barack Obama","Democrat"
0.47,2012-07-29,"Barack Obama","Democrat"
0.46,2012-07-30,"Barack Obama","Democrat"
0.46,2012-07-31,"Barack Obama","Democrat"
0.45,2012-08-01,"Barack Obama","Democrat"
0.45,2012-08-02,"Barack Obama","Democrat"
